"report_date","asin","cost","clicks","impressions"
"2022-01-29","C07JM4MS7H","1.88",3,359
"2022-01-29","C07JM4MS7H","1.51",1,819
"2022-01-29","C07JM4MS7H","1.74",2,108
"2022-01-29","C07JM4MS7H","1.26",2,589
"2022-01-29","C07JM4MS7H","0.03",1,385
"2022-01-29","C07JM4MS7H","0.03",1,646
"2022-01-30","C07JM4MS7H","3.07",8,459
"2022-01-30","C07JM4MS7H","2.20",2,1087
"2022-01-30","C07JM4MS7H","0.90",1,484
"2022-01-30","C07JM4MS7H","0.06",1,167
"2022-01-30","C07JM4MS7H","0.40",1,469
"2022-01-31","C07JM4MS7H","1.36",5,390
"2022-01-31","C07JM4MS7H","3.26",5,306
"2022-01-31","C07JM4MS7H","2.33",4,182
"2022-01-31","C07JM4MS7H","2.70",2,318
"2022-01-31","C07JM4MS7H","3.03",3,367
"2022-02-01","C07JM4MS7H","1.21",3,369
"2022-02-01","C07JM4MS7H","3.75",2,191
"2022-02-01","C07JM4MS7H","1.85",3,106
"2022-02-01","C07JM4MS7H","1.22",2,543
"2022-02-01","C07JM4MS7H","0.64",1,329
"2022-02-02","C07JM4MS7H","0.43",5,359
"2022-02-02","C07JM4MS7H","1.70",2,406
"2022-02-02","C07JM4MS7H","2.02",1,47
"2022-02-02","C07JM4MS7H","0.97",1,234
"2022-02-02","C07JM4MS7H","0.03",1,679
"2022-02-02","C07JM4MS7H","2.82",3,723
"2022-02-03","C07JM4MS7H","1.51",5,278
"2022-02-03","C07JM4MS7H","1.11",1,360
"2022-02-03","C07JM4MS7H","1.38",2,107
"2022-02-03","C07JM4MS7H","2.37",2,792
"2022-02-03","C07JM4MS7H","2.02",1,453
"2022-02-04","C07JM4MS7H","1.74",4,102
"2022-02-04","C07JM4MS7H","1.42",1,312
"2022-02-04","C07JM4MS7H","0.09",2,104
"2022-02-04","C07JM4MS7H","0.78",1,297
"2022-02-05","C07JM4MS7H","2.43",10,565
"2022-02-05","C07JM4MS7H","2.48",2,107
"2022-02-05","C07JM4MS7H","3.03",3,96
"2022-02-05","C07JM4MS7H","0.63",1,186
"2022-02-05","C07JM4MS7H","0.40",2,864
"2022-02-05","C07JM4MS7H","0.96",2,574
"2022-02-06","C07JM4MS7H","1.55",4,277
"2022-02-06","C07JM4MS7H","0.34",1,72
"2022-02-06","C07JM4MS7H","2.27",2,177
"2022-02-06","C07JM4MS7H","0.20",1,989
"2022-02-06","C07JM4MS7H","1.96",1,709
"2022-02-07","C07JM4MS7H","1.45",4,538
"2022-02-07","C07JM4MS7H","2.06",2,100
"2022-02-07","C07JM4MS7H","0.42",2,108
"2022-02-07","C07JM4MS7H","1.99",2,515
"2022-02-08","C07JM4MS7H","1.51",3,270
"2022-02-08","C07JM4MS7H","1.73",4,113
"2022-02-08","C07JM4MS7H","0.28",1,141
"2022-02-08","C07JM4MS7H","3.84",3,459
"2022-02-08","C07JM4MS7H","1.42",1,737
"2022-02-08","C07JM4MS7H","1.52",1,1608
"2022-02-09","C07JM4MS7H","1.17",3,291
"2022-02-09","C07JM4MS7H","1.76",2,106
"2022-02-09","C07JM4MS7H","0.87",1,563
"2022-02-09","C07JM4MS7H","0.76",1,1029
"2022-02-10","C07JM4MS7H","0.15",2,521
"2022-02-10","C07JM4MS7H","1.22",1,591
"2022-02-10","C07JM4MS7H","2.46",5,163
"2022-02-10","C07JM4MS7H","1.02",1,619
"2022-02-10","C07JM4MS7H","0.55",1,376
"2022-02-10","C07JM4MS7H","1.67",5,1175
"2022-02-11","C07JM4MS7H","1.91",7,428
"2022-02-11","C07JM4MS7H","1.72",1,51
"2022-02-11","C07JM4MS7H","2.42",3,88
"2022-02-11","C07JM4MS7H","1.62",1,100
"2022-02-12","C07JM4MS7H","1.21",4,153
"2022-02-13","C07JM4MS7H","0.03",1,754
"2022-02-13","C07JM4MS7H","0.76",2,93
"2022-02-13","C07JM4MS7H","0.49",1,1127
"2022-02-14","C07JM4MS7H","0.60",3,358
"2022-02-14","C07JM4MS7H","0.64",2,1326
"2022-02-15","C07JM4MS7H","0.51",2,482
"2022-02-15","C07JM4MS7H","0.81",1,55
"2022-02-15","C07JM4MS7H","3.87",6,422
"2022-02-15","C07JM4MS7H","1.30",2,190
"2022-02-15","C07JM4MS7H","0.61",1,182
"2022-02-15","C07JM4MS7H","1.31",2,1636
"2022-02-16","C07JM4MS7H","4.71",3,112
"2022-02-16","C07JM4MS7H","0.56",1,159
"2022-02-16","C07JM4MS7H","1.40",1,500
"2022-02-16","C07JM4MS7H","1.57",4,1768
"2022-02-16","C07JM4MS7H","1.89",3,296
"2022-02-17","C07JM4MS7H","0.28",3,368
"2022-02-17","C07JM4MS7H","0.73",3,131
"2022-02-17","C07JM4MS7H","0.81",1,1218
"2022-02-17","C07JM4MS7H","0.85",1,408
"2022-02-18","C07JM4MS7H","0.85",2,245
"2022-02-18","C07JM4MS7H","2.27",4,633
"2022-02-18","C07JM4MS7H","0.51",1,297
"2022-02-18","C07JM4MS7H","0.70",1,675
"2022-02-18","C07JM4MS7H","0.80",1,1591
"2022-02-18","C07JM4MS7H","0.25",1,502
"2022-02-19","C07JM4MS7H","0.06",1,297
"2022-02-19","C07JM4MS7H","7.09",9,465
"2022-02-19","C07JM4MS7H","1.64",2,598
"2022-02-20","C07JM4MS7H","1.25",4,357
"2022-02-20","C07JM4MS7H","2.58",7,745
"2022-02-20","C07JM4MS7H","1.28",2,509
"2022-02-21","C07JM4MS7H","0.58",5,360
"2022-02-21","C07JM4MS7H","3.62",4,416
"2022-02-21","C07JM4MS7H","0.76",2,511
"2022-02-21","C07JM4MS7H","0.37",1,976
"2022-02-22","C07JM4MS7H","1.70",7,351
"2022-02-22","C07JM4MS7H","4.99",10,745
"2022-02-22","C07JM4MS7H","2.20",2,239
"2022-02-22","C07JM4MS7H","1.73",1,121
"2022-02-23","C07JM4MS7H","1.31",5,342
"2022-02-23","C07JM4MS7H","3.90",5,769
"2022-02-23","C07JM4MS7H","1.54",2,380
"2022-02-23","C07JM4MS7H","1.75",2,295
"2022-02-24","C07JM4MS7H","0.39",3,294
"2022-02-24","C07JM4MS7H","5.76",9,858
"2022-02-24","C07JM4MS7H","2.38",2,118
"2022-02-24","C07JM4MS7H","0.84",1,215
"2022-02-24","C07JM4MS7H","1.35",1,16
"2022-02-25","C07JM4MS7H","0.67",4,438
"2022-02-25","C07JM4MS7H","4.56",10,729
"2022-02-25","C07JM4MS7H","1.39",2,270
"2022-02-25","C07JM4MS7H","0.64",1,411
"2022-02-26","C07JM4MS7H","1.21",11,427
"2022-02-26","C07JM4MS7H","5.37",18,585
"2022-02-26","C07JM4MS7H","0.85",1,91
"2022-02-27","C07JM4MS7H","1.38",4,407
"2022-02-27","C07JM4MS7H","8.56",9,661
"2022-02-28","C07JM4MS7H","3.09",9,431
"2022-02-28","C07JM4MS7H","6.43",8,492
"2022-02-28","C07JM4MS7H","0.84",1,259
"2022-03-01","C07JM4MS7H","0.15",3,361
"2022-03-01","C07JM4MS7H","4.83",4,908
"2022-03-01","C07JM4MS7H","1.26",2,268
"2022-03-01","C07JM4MS7H","1.29",2,818
"2022-03-01","C07JM4MS7H","1.54",1,15
"2022-03-02","C07JM4MS7H","1.33",10,456
"2022-03-02","C07JM4MS7H","3.37",1,7
"2022-03-02","C07JM4MS7H","4.51",4,1350
"2022-03-02","C07JM4MS7H","0.74",1,532
"2022-03-03","C07JM4MS7H","1.98",5,354
"2022-03-03","C07JM4MS7H","7.93",7,1138
"2022-03-03","C07JM4MS7H","1.10",1,165
"2022-03-04","C07JM4MS7H","0.44",6,494
"2022-03-04","C07JM4MS7H","2.90",6,769
"2022-03-05","C07JM4MS7H","1.57",10,609
"2022-03-05","C07JM4MS7H","11.27",11,515
"2022-03-05","C07JM4MS7H","1.19",1,16
"2022-03-06","C07JM4MS7H","0.81",3,526
"2022-03-06","C07JM4MS7H","4.82",5,412
"2022-03-06","C07JM4MS7H","0.84",1,177
"2022-03-07","C07JM4MS7H","1.93",6,802
"2022-03-07","C07JM4MS7H","6.09",12,477
"2022-03-07","C07JM4MS7H","0.19",1,158
"2022-03-08","C07JM4MS7H","0.51",4,508
"2022-03-08","C07JM4MS7H","1.69",2,474
"2022-03-08","C07JM4MS7H","0.81",1,55
"2022-03-09","C07JM4MS7H","1.22",8,536
"2022-03-09","C07JM4MS7H","3.90",3,85
"2022-03-09","C07JM4MS7H","1.26",1,74
"2022-03-10","C07JM4MS7H","0.22",3,504
"2022-03-10","C07JM4MS7H","1.98",5,358
"2022-03-10","C07JM4MS7H","1.83",1,68
"2022-03-11","C07JM4MS7H","1.02",4,590
"2022-03-11","C07JM4MS7H","3.46",6,346
"2022-03-12","C07JM4MS7H","2.01",7,731
"2022-03-12","C07JM4MS7H","1.71",2,490
"2022-03-13","C07JM4MS7H","1.35",6,961
"2022-03-13","C07JM4MS7H","2.56",2,178
"2022-03-13","C07JM4MS7H","0.87",1,9
"2022-01-18","C07MVXKVGM","1.35",1,804
"2022-01-19","C07MVXKVGM","1.66",3,2033
"2022-01-20","C07MVXKVGM","3.76",4,1600
"2022-01-21","C07MVXKVGM","1.63",2,1623
"2022-01-22","C07MVXKVGM","0.28",1,1686
"2022-01-25","C07MVXKVGM","1.57",1,826
"2022-01-25","C07MVXKVGM","0.24",1,55
"2022-01-26","C07MVXKVGM","0.24",1,940
"2022-01-27","C07MVXKVGM","1.45",2,974
"2022-01-28","C07MVXKVGM","0.19",1,732
"2022-01-29","C07MVXKVGM","0.79",1,1065
"2022-01-30","C07MVXKVGM","0.97",1,1353
"2022-01-31","C07MVXKVGM","1.57",1,1087
"2022-02-03","C07MVXKVGM","0.10",1,1191
"2022-02-04","C07MVXKVGM","1.51",1,1074
"2022-02-05","C07MVXKVGM","2.01",2,931
"2022-02-06","C07MVXKVGM","0.89",1,1277
"2022-02-06","C07MVXKVGM","0.38",1,192
"2022-02-07","C07MVXKVGM","1.18",1,1114
"2022-02-09","C07MVXKVGM","1.63",2,936
"2022-02-10","C07MVXKVGM","0.13",1,824
"2022-02-11","C07MVXKVGM","0.94",1,714
"2022-02-12","C07MVXKVGM","0.82",1,1210
"2022-02-13","C07MVXKVGM","0.69",2,1099
"2022-02-14","C07MVXKVGM","0.21",1,902
"2022-02-15","C07MVXKVGM","2.98",2,402
"2022-02-16","C07MVXKVGM","0.91",1,1676
"2022-02-17","C07MVXKVGM","0.45",1,1016
"2022-02-19","C07MVXKVGM","0.54",2,1083
"2022-02-20","C07MVXKVGM","3.07",3,864
"2022-02-22","C07MVXKVGM","0.97",1,1011
"2022-02-23","C07MVXKVGM","1.47",2,711
"2022-02-24","C07MVXKVGM","0.79",1,804
"2022-02-24","C07MVXKVGM","0.97",1,52
"2022-02-25","C07MVXKVGM","1.02",1,916
"2022-02-26","C07MVXKVGM","1.09",1,926
"2022-02-27","C07MVXKVGM","2.06",2,1081
"2022-03-02","C07MVXKVGM","1.89",2,287
"2022-03-03","C07MVXKVGM","1.13",1,112
"2022-03-04","C07MVXKVGM","0.81",2,968
"2022-03-05","C07MVXKVGM","0.49",2,731
"2022-03-07","C07MVXKVGM","2.12",2,449
"2022-03-08","C07MVXKVGM","0.16",1,705
"2022-03-12","C07MVXKVGM","0.60",1,63
"2021-06-09","C07NM5J3BP","0.80",1,26
"2021-06-20","C07NM5J3BP","0.20",1,69
"2021-07-03","C07NM5J3BP","0.24",1,15
"2021-07-04","C07NM5J3BP","0.13",1,52
"2021-07-07","C07NM5J3BP","1.09",1,232
"2021-07-08","C07NM5J3BP","0.73",1,237
"2021-07-08","C07NM5J3BP","0.55",1,67
"2021-07-09","C07NM5J3BP","0.97",1,33
"2021-07-10","C07NM5J3BP","2.74",3,391
"2021-07-11","C07NM5J3BP","1.52",2,305
"2021-07-12","C07NM5J3BP","0.15",1,287
"2021-07-14","C07NM5J3BP","0.65",1,137
"2021-07-14","C07NM5J3BP","0.20",1,26
"2021-07-18","C07NM5J3BP","1.61",2,175
"2021-07-20","C07NM5J3BP","0.10",1,60
"2021-07-28","C07NM5J3BP","1.00",2,118
"2021-07-30","C07NM5J3BP","0.27",1,122
"2021-07-30","C07NM5J3BP","0.35",1,177
"2021-07-31","C07NM5J3BP","0.51",1,246
"2021-08-01","C07NM5J3BP","0.29",1,86
"2021-08-03","C07NM5J3BP","0.56",2,108
"2021-08-04","C07NM5J3BP","0.20",1,30
"2021-08-05","C07NM5J3BP","0.46",1,152
"2021-08-07","C07NM5J3BP","0.44",1,34
"2021-08-07","C07NM5J3BP","0.16",1,165
"2021-08-08","C07NM5J3BP","0.19",1,163
"2021-08-09","C07NM5J3BP","0.46",1,195
"2021-08-10","C07NM5J3BP","0.17",1,35
"2021-08-12","C07NM5J3BP","0.27",1,11
"2021-08-12","C07NM5J3BP","0.21",1,209
"2021-08-13","C07NM5J3BP","0.35",1,35
"2021-08-15","C07NM5J3BP","0.21",1,38
"2021-08-17","C07NM5J3BP","0.33",1,20
"2021-08-17","C07NM5J3BP","0.27",1,267
"2021-08-18","C07NM5J3BP","0.62",2,34
"2021-08-22","C07NM5J3BP","0.28",1,139
"2021-08-22","C07NM5J3BP","0.30",1,682
"2021-08-23","C07NM5J3BP","0.55",2,489
"2021-08-26","C07NM5J3BP","0.12",1,543
"2021-08-28","C07NM5J3BP","0.55",2,330
"2021-08-29","C07NM5J3BP","0.52",2,519
"2021-09-01","C07NM5J3BP","0.21",1,177
"2021-09-02","C07NM5J3BP","0.35",1,748
"2021-09-03","C07NM5J3BP","0.07",1,49
"2021-09-03","C07NM5J3BP","0.42",1,707
"2021-09-04","C07NM5J3BP","0.52",2,1383
"2021-09-05","C07NM5J3BP","0.15",1,849
"2021-09-06","C07NM5J3BP","0.75",2,1205
"2021-09-07","C07NM5J3BP","0.24",1,1017
"2021-09-09","C07NM5J3BP","0.45",1,184
"2021-09-10","C07NM5J3BP","0.09",1,189
"2021-09-11","C07NM5J3BP","0.35",1,79
"2021-09-11","C07NM5J3BP","0.36",1,394
"2021-09-12","C07NM5J3BP","0.83",3,435
"2021-09-13","C07NM5J3BP","0.27",1,33
"2021-09-13","C07NM5J3BP","0.13",1,253
"2021-09-14","C07NM5J3BP","0.24",1,222
"2021-09-16","C07NM5J3BP","0.19",1,51
"2021-09-17","C07NM5J3BP","0.13",1,75
"2021-09-18","C07NM5J3BP","0.10",1,63
"2021-09-19","C07NM5J3BP","0.22",1,5
"2021-09-21","C07NM5J3BP","0.11",1,21
"2021-09-30","C07NM5J3BP","0.51",1,327
"2021-10-01","C07NM5J3BP","0.31",1,297
"2021-10-03","C07NM5J3BP","0.07",1,34
"2021-10-04","C07NM5J3BP","0.83",2,417
"2021-10-05","C07NM5J3BP","0.26",1,3
"2021-10-05","C07NM5J3BP","0.35",1,256
"2021-10-07","C07NM5J3BP","0.37",1,4
"2021-10-08","C07NM5J3BP","0.30",1,168
"2021-10-09","C07NM5J3BP","0.38",1,12
"2021-10-11","C07NM5J3BP","0.20",1,63
"2021-10-11","C07NM5J3BP","0.36",1,14
"2021-10-12","C07NM5J3BP","0.33",1,3
"2021-10-16","C07NM5J3BP","0.06",1,2
"2021-10-16","C07NM5J3BP","0.21",1,71
"2021-10-17","C07NM5J3BP","0.25",1,2
"2021-10-19","C07NM5J3BP","0.37",1,5
"2021-10-22","C07NM5J3BP","0.75",3,53
"2021-10-25","C07NM5J3BP","0.37",1,83
"2021-10-27","C07NM5J3BP","0.20",2,3
"2021-10-28","C07NM5J3BP","0.61",1,1937
"2021-10-30","C07NM5J3BP","1.01",2,463
"2021-10-30","C07NM5J3BP","0.35",1,727
"2021-11-01","C07NM5J3BP","0.62",1,357
"2021-11-04","C07NM5J3BP","1.57",1,375
"2021-11-05","C07NM5J3BP","0.17",1,194
"2021-11-09","C07NM5J3BP","0.65",1,137
"2021-11-10","C07NM5J3BP","0.66",1,310
"2021-11-15","C07NM5J3BP","0.80",1,561
"2021-11-16","C07NM5J3BP","0.66",1,212
"2021-11-18","C07NM5J3BP","0.88",1,214
"2021-11-20","C07NM5J3BP","0.94",1,473
"2021-11-21","C07NM5J3BP","0.49",1,3
"2021-11-23","C07NM5J3BP","2.18",2,584
"2021-11-24","C07NM5J3BP","1.94",2,1088
"2021-11-25","C07NM5J3BP","1.73",1,215
"2021-11-26","C07NM5J3BP","1.48",1,1325
"2021-11-28","C07NM5J3BP","3.20",2,1314
"2021-11-29","C07NM5J3BP","4.74",4,1874
"2021-11-29","C07NM5J3BP","0.11",1,1
"2021-11-30","C07NM5J3BP","2.43",2,1014
"2021-11-30","C07NM5J3BP","0.09",1,2
"2021-12-02","C07NM5J3BP","0.93",1,742
"2021-12-03","C07NM5J3BP","1.52",1,687
"2021-12-04","C07NM5J3BP","1.02",1,351
"2021-12-05","C07NM5J3BP","1.51",1,258
"2021-12-05","C07NM5J3BP","0.62",1,7
"2021-12-07","C07NM5J3BP","2.72",2,272
"2021-12-08","C07NM5J3BP","1.35",1,268
"2021-12-09","C07NM5J3BP","1.10",1,135
"2021-12-10","C07NM5J3BP","5.71",3,119
"2021-12-15","C07NM5J3BP","2.19",2,325
"2021-12-17","C07NM5J3BP","0.46",2,13
"2021-12-18","C07NM5J3BP","0.91",1,530
"2021-12-19","C07NM5J3BP","0.45",1,343
"2021-12-19","C07NM5J3BP","0.08",1,6
"2021-12-21","C07NM5J3BP","0.60",1,128
"2021-12-26","C07NM5J3BP","0.99",1,154
"2021-12-27","C07NM5J3BP","0.98",1,121
"2021-12-30","C07NM5J3BP","0.35",1,1
"2022-01-03","C07NM5J3BP","0.25",1,358
"2022-01-07","C07NM5J3BP","0.82",2,367
"2022-01-12","C07NM5J3BP","0.72",1,860
"2022-01-13","C07NM5J3BP","2.48",3,607
"2022-01-19","C07NM5J3BP","1.18",1,594
"2022-01-21","C07NM5J3BP","0.63",1,190
"2022-01-26","C07NM5J3BP","1.31",1,260
"2022-01-27","C07NM5J3BP","0.52",1,292
"2022-01-27","C07NM5J3BP","1.06",4,5
"2022-01-28","C07NM5J3BP","0.76",1,690
"2022-01-28","C07NM5J3BP","0.34",1,5
"2022-01-30","C07NM5J3BP","0.66",2,7
"2022-01-31","C07NM5J3BP","0.38",2,6
"2022-02-01","C07NM5J3BP","1.38",2,862
"2022-02-06","C07NM5J3BP","0.84",1,574
"2022-02-10","C07NM5J3BP","1.89",2,367
"2022-02-11","C07NM5J3BP","0.78",1,920
"2022-02-12","C07NM5J3BP","0.46",1,935
"2022-02-15","C07NM5J3BP","0.51",1,1218
"2022-02-16","C07NM5J3BP","0.70",1,1169
"2022-02-17","C07NM5J3BP","1.12",1,1068
"2022-02-17","C07NM5J3BP","0.03",1,3
"2022-02-19","C07NM5J3BP","0.54",1,816
"2022-02-19","C07NM5J3BP","0.26",1,6
"2022-02-20","C07NM5J3BP","0.36",1,230
"2022-02-20","C07NM5J3BP","0.26",1,7
"2022-02-21","C07NM5J3BP","2.45",3,542
"2022-02-22","C07NM5J3BP","0.79",1,645
"2022-02-25","C07NM5J3BP","0.71",1,474
"2022-02-26","C07NM5J3BP","1.12",1,34
"2022-02-27","C07NM5J3BP","0.58",1,188
"2022-02-28","C07NM5J3BP","0.91",1,108
"2022-03-01","C07NM5J3BP","1.81",2,293
"2022-03-02","C07NM5J3BP","2.45",2,10
"2022-03-04","C07NM5J3BP","1.04",1,140
"2022-03-05","C07NM5J3BP","0.55",1,4
"2022-03-09","C07NM5J3BP","0.72",1,19
"2022-03-10","C07NM5J3BP","1.18",1,52
"2022-03-11","C07NM5J3BP","1.57",1,297
"2022-03-13","C07NM5J3BP","1.08",1,180
"2021-04-24","C07P8HVW5B","0.75",2,1111
"2021-04-26","C07P8HVW5B","1.09",1,1752
"2021-04-27","C07P8HVW5B","0.81",1,118
"2021-04-28","C07P8HVW5B","0.55",1,2037
"2021-04-29","C07P8HVW5B","0.67",1,52
"2021-04-29","C07P8HVW5B","0.93",1,1310
"2021-04-30","C07P8HVW5B","2.73",3,1307
"2021-05-01","C07P8HVW5B","0.16",1,54
"2021-05-01","C07P8HVW5B","0.75",1,2108
"2021-05-02","C07P8HVW5B","0.21",1,135
"2021-05-02","C07P8HVW5B","0.33",1,998
"2021-05-03","C07P8HVW5B","0.25",1,137
"2021-05-03","C07P8HVW5B","2.54",1,1724
"2021-05-04","C07P8HVW5B","1.81",2,3441
"2021-05-05","C07P8HVW5B","1.31",2,3194
"2021-05-06","C07P8HVW5B","1.73",1,3172
"2021-05-07","C07P8HVW5B","1.12",1,76
"2021-05-07","C07P8HVW5B","1.21",2,4137
"2021-05-08","C07P8HVW5B","1.15",2,5046
"2021-05-09","C07P8HVW5B","0.21",1,4543
"2021-05-10","C07P8HVW5B","0.66",1,158
"2021-05-10","C07P8HVW5B","0.65",1,3760
"2021-05-11","C07P8HVW5B","2.62",3,4166
"2021-05-13","C07P8HVW5B","0.96",2,95
"2021-05-13","C07P8HVW5B","1.97",3,3654
"2021-05-14","C07P8HVW5B","2.91",5,3615
"2021-05-15","C07P8HVW5B","2.88",4,3928
"2021-05-16","C07P8HVW5B","0.49",2,127
"2021-05-16","C07P8HVW5B","0.34",1,4739
"2021-05-17","C07P8HVW5B","0.89",1,4159
"2021-05-18","C07P8HVW5B","1.08",2,3867
"2021-05-19","C07P8HVW5B","0.97",1,2695
"2021-05-20","C07P8HVW5B","2.84",2,3292
"2021-05-21","C07P8HVW5B","0.98",1,2307
"2021-05-22","C07P8HVW5B","1.65",3,1916
"2021-05-23","C07P8HVW5B","0.35",1,100
"2021-05-23","C07P8HVW5B","2.06",3,2871
"2021-05-24","C07P8HVW5B","0.29",1,96
"2021-05-24","C07P8HVW5B","1.80",2,2358
"2021-05-25","C07P8HVW5B","1.13",2,2653
"2021-05-25","C07P8HVW5B","0.53",1,4
"2021-05-28","C07P8HVW5B","1.60",2,2307
"2021-05-29","C07P8HVW5B","0.27",1,79
"2021-05-29","C07P8HVW5B","0.63",1,1991
"2021-05-30","C07P8HVW5B","0.53",1,107
"2021-05-30","C07P8HVW5B","1.33",2,1777
"2021-05-31","C07P8HVW5B","0.78",1,66
"2021-05-31","C07P8HVW5B","0.98",1,2366
"2021-06-02","C07P8HVW5B","0.87",2,2032
"2021-06-05","C07P8HVW5B","0.54",2,62
"2021-06-05","C07P8HVW5B","0.53",1,1684
"2021-06-06","C07P8HVW5B","0.91",1,92
"2021-06-06","C07P8HVW5B","0.82",1,1702
"2021-06-07","C07P8HVW5B","1.34",3,74
"2021-06-07","C07P8HVW5B","1.34",1,7
"2021-06-08","C07P8HVW5B","1.71",3,417
"2021-06-08","C07P8HVW5B","0.79",1,130
"2021-06-10","C07P8HVW5B","0.73",1,338
"2021-06-11","C07P8HVW5B","0.58",2,241
"2021-06-12","C07P8HVW5B","0.49",1,31
"2021-06-13","C07P8HVW5B","1.10",1,243
"2021-06-14","C07P8HVW5B","4.16",3,346
"2021-06-16","C07P8HVW5B","1.46",1,288
"2021-06-17","C07P8HVW5B","1.34",1,361
"2021-06-18","C07P8HVW5B","0.84",1,364
"2021-06-19","C07P8HVW5B","0.75",1,277
"2021-06-20","C07P8HVW5B","1.82",1,335
"2021-06-21","C07P8HVW5B","2.10",1,811
"2021-06-22","C07P8HVW5B","1.27",1,644
"2021-06-25","C07P8HVW5B","2.13",1,274
"2021-07-01","C07P8HVW5B","0.35",1,210
"2021-07-03","C07P8HVW5B","3.48",3,318
"2021-07-05","C07P8HVW5B","0.07",1,46
"2021-07-07","C07P8HVW5B","0.67",1,263
"2021-07-12","C07P8HVW5B","0.73",1,186
"2021-07-16","C07P8HVW5B","0.16",1,35
"2021-07-19","C07P8HVW5B","0.66",1,314
"2021-07-20","C07P8HVW5B","0.39",1,48
"2021-07-21","C07P8HVW5B","0.20",1,392
"2021-07-25","C07P8HVW5B","0.33",1,341
"2021-07-27","C07P8HVW5B","0.53",1,592
"2021-07-28","C07P8HVW5B","0.34",1,482
"2021-07-30","C07P8HVW5B","0.00",0,549
"2021-07-31","C07P8HVW5B","1.15",2,62
"2021-08-01","C07P8HVW5B","1.18",1,305
"2021-08-02","C07P8HVW5B","0.65",1,84
"2021-08-02","C07P8HVW5B","2.25",2,179
"2021-08-03","C07P8HVW5B","0.44",1,275
"2021-08-04","C07P8HVW5B","0.08",1,87
"2021-08-04","C07P8HVW5B","0.22",1,254
"2021-08-05","C07P8HVW5B","1.87",1,444
"2021-08-05","C07P8HVW5B","1.07",1,254
"2021-08-06","C07P8HVW5B","0.34",1,286
"2021-08-06","C07P8HVW5B","0.11",1,28
"2021-08-07","C07P8HVW5B","0.48",1,291
"2021-08-07","C07P8HVW5B","0.66",1,183
"2021-08-08","C07P8HVW5B","3.20",3,340
"2021-08-08","C07P8HVW5B","0.99",1,341
"2021-08-09","C07P8HVW5B","0.69",1,449
"2021-08-09","C07P8HVW5B","0.29",1,192
"2021-08-09","C07P8HVW5B","0.38",1,358
"2021-08-10","C07P8HVW5B","1.20",1,296
"2021-08-11","C07P8HVW5B","1.48",1,176
"2021-08-12","C07P8HVW5B","0.29",1,198
"2021-08-13","C07P8HVW5B","2.10",2,577
"2021-08-13","C07P8HVW5B","0.30",1,182
"2021-08-13","C07P8HVW5B","1.08",1,184
"2021-08-14","C07P8HVW5B","1.10",1,384
"2021-08-14","C07P8HVW5B","0.28",1,164
"2021-08-16","C07P8HVW5B","1.28",1,130
"2021-08-17","C07P8HVW5B","0.76",1,232
"2021-08-18","C07P8HVW5B","1.74",2,118
"2021-08-18","C07P8HVW5B","0.21",1,142
"2021-08-19","C07P8HVW5B","0.11",1,50
"2021-08-19","C07P8HVW5B","0.34",1,228
"2021-08-20","C07P8HVW5B","0.85",1,113
"2021-08-20","C07P8HVW5B","3.07",3,186
"2021-08-20","C07P8HVW5B","0.99",1,197
"2021-08-20","C07P8HVW5B","0.44",1,22
"2021-08-21","C07P8HVW5B","1.61",2,317
"2021-08-22","C07P8HVW5B","0.80",1,123
"2021-08-22","C07P8HVW5B","0.89",1,178
"2021-08-23","C07P8HVW5B","2.24",2,191
"2021-08-24","C07P8HVW5B","1.67",4,231
"2021-08-24","C07P8HVW5B","0.22",1,297
"2021-08-25","C07P8HVW5B","1.11",1,89
"2021-08-25","C07P8HVW5B","2.27",3,713
"2021-08-26","C07P8HVW5B","2.99",3,215
"2021-08-26","C07P8HVW5B","1.18",1,13
"2021-08-26","C07P8HVW5B","0.97",1,975
"2021-08-27","C07P8HVW5B","0.90",2,351
"2021-08-27","C07P8HVW5B","4.38",6,529
"2021-08-27","C07P8HVW5B","1.40",5,735
"2021-08-28","C07P8HVW5B","5.01",6,574
"2021-08-28","C07P8HVW5B","1.53",1,546
"2021-08-28","C07P8HVW5B","0.94",1,574
"2021-08-29","C07P8HVW5B","3.98",6,189
"2021-08-29","C07P8HVW5B","0.21",1,203
"2021-08-29","C07P8HVW5B","5.01",6,806
"2021-08-29","C07P8HVW5B","4.34",5,1086
"2021-08-30","C07P8HVW5B","0.49",1,206
"2021-08-30","C07P8HVW5B","1.11",3,613
"2021-08-30","C07P8HVW5B","3.03",3,1169
"2021-08-31","C07P8HVW5B","1.46",2,201
"2021-08-31","C07P8HVW5B","7.70",14,920
"2021-08-31","C07P8HVW5B","2.92",4,983
"2021-09-01","C07P8HVW5B","1.43",4,822
"2021-09-01","C07P8HVW5B","1.19",3,1580
"2021-09-02","C07P8HVW5B","0.37",1,376
"2021-09-02","C07P8HVW5B","3.01",6,746
"2021-09-02","C07P8HVW5B","1.22",2,1192
"2021-09-03","C07P8HVW5B","0.82",1,350
"2021-09-03","C07P8HVW5B","0.65",2,127
"2021-09-03","C07P8HVW5B","0.65",1,505
"2021-09-03","C07P8HVW5B","2.55",5,772
"2021-09-04","C07P8HVW5B","0.35",1,358
"2021-09-04","C07P8HVW5B","1.34",2,697
