"Date","ASIN","Product Title","Ordered Revenue","Ordered Units","Glance Views","Conversion Rate"
"2021-08-25","C01BVVG2XK","Erb Bamboo Eye Contour Gel Matte-Effect, 15 ml 6AA10138","0.00",0,0,"0.00"
"2021-08-31","C01BVVG2XK","Erb Bamboo Eye Contour Gel Matte-Effect, 15 ml 6AA10138","0.00",0,0,NULL
"2021-09-01","C01BVVG2XK","Erb Bamboo Eye Contour Gel Matte-Effect, 15 ml 6AA10138","0.00",0,0,"0.00"
"2021-09-03","C01BVVG2XK","Erb Bamboo Eye Contour Gel Matte-Effect, 15 ml 6AA10138","0.00",0,0,NULL
"2021-09-04","C01BVVG2XK","Erb Bamboo Eye Contour Gel Matte-Effect, 15 ml 6AA10138","0.00",0,0,"0.00"
"2021-09-08","C01BVVG2XK","Erb Bamboo Eye Contour Gel Matte-Effect, 15 ml 6AA10138","0.00",0,0,NULL
"2021-09-13","C01BVVG2XK","Erb Bamboo Eye Contour Gel Matte-Effect, 15 ml 6AA10138","0.00",0,0,NULL
"2021-09-16","C01BVVG2XK","Erb Bamboo Eye Contour Gel Matte-Effect, 15 ml 6AA10138","0.00",0,0,NULL
"2021-09-18","C01BVVG2XK","Erb Bamboo Eye Contour Gel Matte-Effect, 15 ml 6AA10138","0.00",0,0,"0.00"
"2021-09-19","C01BVVG2XK","Erb Bamboo Eye Contour Gel Matte-Effect, 15 ml 6AA10138","0.00",0,0,NULL
"2021-09-22","C01BVVG2XK","Erb Bamboo Eye Contour Gel Matte-Effect, 15 ml 6AA10138","0.00",0,0,NULL
"2021-09-30","C01BVVG2XK","Erb Bamboo Eye Contour Gel Matte-Effect, 15 ml 6AA10138","0.00",0,0,"0.00"
"2021-08-01","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","60.67",6,102,"0.10"
"2021-08-02","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","141.57",14,94,"0.13"
"2021-08-03","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","97.81",10,110,"0.11"
"2021-08-04","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","141.57",14,100,"0.10"
"2021-08-05","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","101.12",10,118,"0.09"
"2021-08-06","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","57.36",6,98,"0.08"
"2021-08-07","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","86.43",9,98,"0.07"
"2021-08-08","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","91.01",9,132,"0.09"
"2021-08-09","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","108.94",11,98,"0.15"
"2021-08-10","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","111.24",11,132,"0.09"
"2021-08-11","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","130.49",13,125,"0.05"
"2021-08-12","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","70.79",7,110,"0.05"
"2021-08-13","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","70.79",7,118,"0.06"
"2021-08-14","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","40.45",4,87,"0.07"
"2021-08-15","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","111.24",11,100,"0.11"
"2021-08-16","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","91.01",9,109,"0.06"
"2021-08-17","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","111.24",11,111,"0.10"
"2021-08-18","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","40.45",4,91,"0.11"
"2021-08-19","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","161.80",16,108,"0.11"
"2021-08-20","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","101.12",9,91,"0.08"
"2021-08-21","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","30.34",3,117,"0.06"
"2021-08-22","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","91.01",9,95,"0.08"
"2021-08-23","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","101.12",10,95,"0.14"
"2021-08-24","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","80.90",8,109,"0.06"
"2021-08-25","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","101.12",10,95,"0.12"
"2021-08-26","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","91.01",9,100,"0.06"
"2021-08-27","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","101.12",10,114,"0.11"
"2021-08-28","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","91.01",9,104,"0.09"
"2021-08-29","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","80.90",8,82,"0.11"
"2021-08-30","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","111.24",11,101,"0.09"
"2021-08-31","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","111.24",11,113,"0.11"
"2021-09-01","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","89.99",9,70,"0.07"
"2021-09-02","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","80.90",8,65,"0.11"
"2021-09-03","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","70.79",7,65,"0.06"
"2021-09-04","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","70.79",7,74,"0.15"
"2021-09-05","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","101.12",10,81,"0.10"
"2021-09-06","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","70.79",7,86,"0.13"
"2021-09-07","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","131.46",13,73,"0.08"
"2021-09-08","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","101.12",10,123,"0.06"
"2021-09-09","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","20.22",2,68,"0.10"
"2021-09-10","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","70.79",7,78,"0.08"
"2021-09-11","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","80.90",8,87,"0.10"
"2021-09-12","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","131.46",13,107,"0.14"
"2021-09-13","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","121.35",12,134,"0.07"
"2021-09-14","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","101.12",10,108,"0.09"
"2021-09-15","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","130.44",12,72,"0.14"
"2021-09-16","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","101.12",10,82,"0.10"
"2021-09-17","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","60.67",6,64,"0.14"
"2021-09-18","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","91.01",9,89,"0.07"
"2021-09-19","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","70.79",7,132,"0.08"
"2021-09-20","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","161.80",16,122,"0.11"
"2021-09-21","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","80.90",8,89,"0.12"
"2021-09-22","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","121.35",12,81,"0.10"
"2021-09-23","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","30.34",3,70,"0.06"
"2021-09-24","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","70.79",7,67,"0.13"
"2021-09-25","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","91.01",9,77,"0.12"
"2021-09-26","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","101.12",10,65,"0.14"
"2021-09-27","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","50.56",5,83,"0.14"
"2021-09-28","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","151.69",15,77,"0.12"
"2021-09-29","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","91.01",9,118,"0.09"
"2021-09-30","C01E7MV4ZQ","Korean CC Cream Skin Perfector SPF25 - Clair, 15 ml","111.24",11,82,"0.17"
"2021-08-01","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,NULL
"2021-08-03","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,NULL
"2021-08-05","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-08-12","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,NULL
"2021-08-16","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,NULL,NULL
"2021-08-17","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,NULL
"2021-08-19","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,NULL
"2021-08-20","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,NULL
"2021-08-21","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,NULL
"2021-08-22","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-08-23","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,NULL
"2021-08-24","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,1,"1.00"
"2021-08-25","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","6.74",2,0,"0.00"
"2021-08-26","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,3,"0.00"
"2021-08-27","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-08-28","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-08-29","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,NULL
"2021-09-05","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-09-08","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,NULL
"2021-09-09","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-09-11","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,NULL
"2021-09-16","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,NULL,NULL
"2021-09-17","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,NULL
"2021-09-18","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,1,"1.00"
"2021-09-19","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","3.37",1,0,"0.00"
"2021-09-20","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-09-21","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,NULL
"2021-09-22","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,NULL
"2021-09-23","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-09-24","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-09-26","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","3.37",1,0,"0.00"
"2021-09-27","C01II6OEN6","Erb Bamboo Shot Plumping Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-08-13","C01II6OHW4","Erb Blanc de Shot Glow Sheet Mask, 15 g","0.00",0,0,NULL
"2021-08-01","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,NULL
"2021-08-02","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-08-03","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-08-04","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,1,"1.00"
"2021-08-05","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-08-06","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-08-09","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,NULL
"2021-08-10","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,NULL
"2021-08-11","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-08-12","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,4,"0.25"
"2021-08-13","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","6.74",2,3,"0.00"
"2021-08-14","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-08-15","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","3.37",1,3,"0.33"
"2021-08-16","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,3,"0.33"
"2021-08-17","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,2,"0.00"
"2021-08-18","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,3,"0.33"
"2021-08-19","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","3.37",1,1,"0.00"
"2021-08-20","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-08-21","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,NULL
"2021-08-22","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,4,"0.25"
"2021-08-23","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","3.37",1,5,"0.00"
"2021-08-24","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-08-26","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,5,"0.20"
"2021-07-05","C00NPV1Z32","Erb Pink Perfect Skin Refining Primer, 15 ml","0.00",0,0,NULL
"2021-08-27","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,2,"1.50"
"2021-08-28","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","13.48",4,0,"0.00"
"2021-08-29","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-08-30","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,2,"0.50"
"2021-08-31","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,4,"0.00"
"2021-09-01","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,NULL
"2021-09-02","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","3.37",1,6,"0.50"
"2021-09-03","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,1,"0.00"
"2021-09-04","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,3,"0.33"
"2021-09-05","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,2,"0.00"
"2021-09-06","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,NULL
"2021-09-07","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,NULL
"2021-09-08","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-09-09","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","3.37",1,2,"0.00"
"2021-09-10","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-09-11","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,NULL
"2021-09-12","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","3.37",1,3,"0.00"
"2021-09-13","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","3.37",1,5,"0.00"
"2021-09-14","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-09-15","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,2,"1.00"
"2021-09-16","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","6.74",2,4,"0.50"
"2021-09-17","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","3.37",1,1,"0.00"
"2021-09-18","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","3.37",1,3,"0.00"
"2021-09-19","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-09-20","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-09-21","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,NULL
"2021-09-22","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-09-23","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","3.37",1,1,"1.00"
"2021-09-24","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,2,"0.00"
"2021-09-25","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,"0.00"
"2021-09-26","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,3,"0.00"
"2021-09-27","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,0,NULL
"2021-09-29","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","0.00",0,3,"2.00"
"2021-09-30","C01II6OLTI","Erb Ginseng Shot Smoothing Sheet Mask, 15 g","20.22",6,2,"1.50"
"2021-08-24","C01LCYB3SK","Erb Yuza Double Lotion 190ml","0.00",0,5,"0.20"
"2021-08-25","C01LCYB3SK","Erb Yuza Double Lotion 190ml","14.61",1,17,"0.06"
"2021-08-26","C01LCYB3SK","Erb Yuza Double Lotion 190ml","14.61",1,22,"0.05"
"2021-08-27","C01LCYB3SK","Erb Yuza Double Lotion 190ml","43.82",3,7,"0.29"
"2021-08-28","C01LCYB3SK","Erb Yuza Double Lotion 190ml","0.00",0,0,"0.00"
"2021-09-08","C01LCYB3SK","Erb Yuza Double Lotion 190ml","0.00",0,4,"0.00"
"2021-09-09","C01LCYB3SK","Erb Yuza Double Lotion 190ml","0.00",0,0,NULL
"2021-09-10","C01LCYB3SK","Erb Yuza Double Lotion 190ml","0.00",0,6,"0.00"
"2021-09-11","C01LCYB3SK","Erb Yuza Double Lotion 190ml","0.00",0,0,NULL
"2021-09-14","C01LCYB3SK","Erb Yuza Double Lotion 190ml","0.00",0,2,"0.50"
"2021-09-15","C01LCYB3SK","Erb Yuza Double Lotion 190ml","14.61",1,1,"0.00"
"2021-09-16","C01LCYB3SK","Erb Yuza Double Lotion 190ml","0.00",0,7,"0.14"
"2021-09-17","C01LCYB3SK","Erb Yuza Double Lotion 190ml","0.00",0,1,"0.00"
"2021-09-18","C01LCYB3SK","Erb Yuza Double Lotion 190ml","0.00",0,0,NULL
"2021-09-19","C01LCYB3SK","Erb Yuza Double Lotion 190ml","14.61",1,1,"1.00"
"2021-09-20","C01LCYB3SK","Erb Yuza Double Lotion 190ml","0.00",0,1,"0.00"
"2021-09-21","C01LCYB3SK","Erb Yuza Double Lotion 190ml","0.00",0,0,NULL
"2021-09-23","C01LCYB3SK","Erb Yuza Double Lotion 190ml","0.00",0,3,"0.33"
"2021-09-24","C01LCYB3SK","Erb Yuza Double Lotion 190ml","0.00",0,0,NULL
"2021-09-30","C01LCYB3SK","Erb Yuza Double Lotion 190ml","0.00",0,1,"1.00"
"2021-08-04","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","20.79",1,5,"0.20"
"2021-08-05","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","0.00",0,0,"0.00"
"2021-08-07","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","0.00",0,0,NULL
"2021-08-09","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","0.00",0,0,"0.00"
"2021-08-14","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","0.00",0,0,"0.00"
"2021-08-18","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","0.00",0,0,"0.00"
"2021-08-27","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","0.00",0,0,NULL
"2021-09-04","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","0.00",0,3,"0.33"
"2021-09-05","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","20.79",1,2,"0.50"
"2021-09-06","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","0.00",0,0,"0.00"
"2021-09-11","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","0.00",0,NULL,NULL
"2021-09-12","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","0.00",0,0,NULL
"2021-09-16","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","0.00",0,7,"0.14"
"2021-09-17","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","0.00",0,0,NULL
"2021-09-21","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","20.79",1,1,"0.00"
"2021-09-22","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","0.00",0,8,"0.13"
"2021-09-23","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","20.79",1,1,"0.00"
"2021-09-24","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","0.00",0,2,"0.50"
"2021-09-25","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","20.79",1,7,"0.00"
"2021-09-26","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","0.00",0,4,"0.25"
"2021-09-27","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","20.79",1,8,"0.00"
"2021-09-28","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","0.00",0,5,"0.20"
"2021-09-29","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","17.33",1,2,"0.50"
"2021-09-30","C06XRWVV79","Erb Glow Cream Illuminating Ultra-Radiant Effect, 45 ml","0.00",0,0,"0.00"
"2021-08-01","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","8.99",1,9,"0.33"
"2021-08-02","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","17.98",2,7,"0.00"
"2021-08-03","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","0.00",0,19,"0.05"
"2021-08-04","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","17.98",2,16,"0.06"
"2021-08-05","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","0.00",0,0,"0.00"
"2021-08-06","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","17.98",2,7,"0.14"
"2021-08-07","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","0.00",0,14,"0.07"
"2021-08-08","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","17.98",2,10,"0.20"
"2021-08-09","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","8.99",1,8,"0.13"
"2021-08-10","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","0.00",0,6,"0.00"
"2021-08-11","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","0.00",0,0,"0.00"
"2021-08-12","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","8.99",1,12,"0.08"
"2021-08-13","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","8.99",1,13,"0.08"
"2021-08-14","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","0.00",0,0,"0.00"
"2021-08-15","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","17.98",2,8,"0.63"
"2021-08-16","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","17.98",2,9,"0.00"
"2021-08-17","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","8.99",1,6,"0.17"
"2021-08-18","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","8.99",1,13,"0.00"
"2021-08-19","C06XS1GS7L","Erb Glow Cream Illuminating Ultra-Radiant Effect, 15 ml","0.00",0,0,"0.00"
